SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.700,0.014,0.010
0.303,0.700,0.016,0.011
0.306,0.699,0.015,0.010
0.309,0.699,0.016,0.011
0.312,0.699,0.015,0.010
0.315,0.699,0.015,0.011
0.318,0.698,0.015,0.010
0.321,0.698,0.017,0.012
0.324,0.698,0.019,0.013
0.327,0.698,0.016,0.011
0.330,0.698,0.017,0.012
0.333,0.697,0.016,0.011
0.336,0.697,0.016,0.011
0.339,0.697,0.019,0.013
0.342,0.696,0.023,0.016
0.345,0.696,0.030,0.021
0.348,0.695,0.040,0.028
0.351,0.695,0.057,0.039
0.354,0.694,0.065,0.045
0.357,0.694,0.076,0.053
0.360,0.693,0.095,0.066
0.363,0.692,0.121,0.084
0.366,0.691,0.163,0.112
0.369,0.687,0.252,0.173
0.372,0.684,0.359,0.245
0.375,0.681,0.436,0.297
0.378,0.676,0.571,0.386
0.381,0.668,0.790,0.528
0.384,0.661,0.952,0.629
0.387,0.653,1.128,0.736
0.390,0.641,1.334,0.855
0.393,0.616,1.656,1.020
0.396,0.568,1.940,1.102
0.399,0.480,2.242,1.077
0.402,0.330,2.466,0.815
0.405,0.231,2.533,0.585
0.408,0.174,2.549,0.444
0.411,0.131,2.561,0.335
0.414,0.125,2.558,0.321
0.417,0.113,2.562,0.290
0.420,0.105,2.561,0.268
0.423,0.096,2.560,0.246
0.426,0.093,2.559,0.238
0.429,0.089,2.562,0.229
0.432,0.086,2.560,0.221
0.435,0.085,2.567,0.217
0.438,0.084,2.560,0.214
0.441,0.082,2.562,0.211
0.444,0.082,2.562,0.210
0.447,0.081,2.558,0.207
0.450,0.080,2.560,0.206
0.450,0.082,2.560,0.209
0.447,0.088,2.557,0.225
0.444,0.101,2.560,0.259
0.441,0.251,2.531,0.635
0.438,0.617,1.619,0.999
0.435,0.671,0.596,0.400
0.432,0.685,0.174,0.119
0.429,0.689,0.044,0.031
0.426,0.690,0.019,0.013
0.423,0.690,0.018,0.012
0.420,0.690,0.015,0.010
0.417,0.690,0.016,0.011
0.414,0.689,0.015,0.010
0.411,0.689,0.015,0.010
0.408,0.689,0.016,0.011
0.405,0.689,0.017,0.012
0.402,0.689,0.017,0.012
0.399,0.689,0.016,0.011
0.396,0.689,0.016,0.011
0.393,0.689,0.015,0.010
0.390,0.689,0.015,0.011
0.387,0.689,0.015,0.011
0.384,0.689,0.015,0.010
0.381,0.688,0.015,0.010
0.378,0.688,0.016,0.011
0.375,0.688,0.015,0.011
0.372,0.688,0.016,0.011
0.369,0.688,0.015,0.010
0.366,0.688,0.015,0.010
0.363,0.688,0.015,0.010
0.360,0.687,0.017,0.012
0.357,0.687,0.015,0.010
0.354,0.688,0.015,0.010
0.351,0.687,0.015,0.010
0.348,0.687,0.015,0.010
0.345,0.687,0.018,0.012
0.342,0.687,0.016,0.011
0.339,0.687,0.016,0.011
0.336,0.687,0.016,0.011
0.333,0.687,0.015,0.010
0.330,0.687,0.015,0.010
0.327,0.687,0.015,0.010
0.324,0.686,0.015,0.010
0.321,0.686,0.015,0.010
0.318,0.686,0.016,0.011
0.315,0.686,0.016,0.011
0.312,0.686,0.015,0.010
0.309,0.686,0.015,0.010
0.306,0.686,0.017,0.012
0.303,0.686,0.015,0.010
0.300,0.686,0.017,0.011
TERMINATE SCAN MODE
