SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.683,0.015,0.011
0.303,0.683,0.018,0.012
0.306,0.683,0.015,0.011
0.309,0.683,0.015,0.011
0.312,0.683,0.016,0.011
0.315,0.683,0.015,0.010
0.318,0.683,0.015,0.010
0.321,0.683,0.018,0.012
0.324,0.683,0.022,0.015
0.327,0.683,0.026,0.018
0.330,0.683,0.031,0.021
0.333,0.682,0.039,0.027
0.336,0.682,0.049,0.034
0.339,0.681,0.066,0.045
0.342,0.681,0.090,0.061
0.345,0.680,0.110,0.075
0.348,0.679,0.145,0.099
0.351,0.677,0.191,0.129
0.354,0.675,0.248,0.167
0.357,0.673,0.319,0.214
0.360,0.669,0.418,0.279
0.363,0.664,0.529,0.351
0.366,0.659,0.671,0.442
0.369,0.650,0.856,0.556
0.372,0.640,1.065,0.681
0.375,0.625,1.305,0.816
0.378,0.600,1.595,0.957
0.381,0.535,1.923,1.030
0.384,0.344,2.070,0.711
0.387,0.199,2.098,0.417
0.390,0.139,2.108,0.294
0.393,0.117,2.112,0.246
0.396,0.103,2.113,0.218
0.399,0.095,2.118,0.200
0.402,0.088,2.115,0.186
0.405,0.084,2.118,0.177
0.408,0.080,2.119,0.170
0.411,0.077,2.119,0.163
0.414,0.075,2.115,0.158
0.417,0.073,2.114,0.155
0.420,0.072,2.118,0.152
0.423,0.071,2.119,0.150
0.426,0.069,2.116,0.146
0.429,0.068,2.119,0.145
0.432,0.068,2.117,0.143
0.435,0.067,2.118,0.142
0.438,0.067,2.118,0.141
0.441,0.066,2.120,0.140
0.444,0.066,2.120,0.139
0.447,0.065,2.119,0.138
0.450,0.065,2.117,0.137
0.450,0.065,2.119,0.138
0.447,0.065,2.119,0.138
0.444,0.066,2.120,0.139
0.441,0.066,2.118,0.140
0.438,0.067,2.116,0.141
0.435,0.067,2.122,0.142
0.432,0.068,2.120,0.144
0.429,0.069,2.121,0.146
0.426,0.070,2.123,0.148
0.423,0.070,2.119,0.149
0.420,0.072,2.119,0.152
0.417,0.073,2.120,0.156
0.414,0.075,2.114,0.159
0.411,0.077,2.115,0.163
0.408,0.080,2.113,0.170
0.405,0.084,2.114,0.178
0.402,0.089,2.114,0.188
0.399,0.096,2.111,0.202
0.396,0.106,2.113,0.223
0.393,0.121,2.107,0.255
0.390,0.148,2.106,0.312
0.387,0.221,2.098,0.463
0.384,0.384,2.061,0.792
0.381,0.556,1.868,1.039
0.378,0.607,1.551,0.941
0.375,0.629,1.259,0.792
0.372,0.642,1.031,0.662
0.369,0.652,0.836,0.545
0.366,0.660,0.654,0.432
0.363,0.666,0.515,0.343
0.360,0.670,0.405,0.272
0.357,0.674,0.305,0.206
0.354,0.676,0.242,0.164
0.351,0.678,0.187,0.127
0.348,0.680,0.145,0.098
0.345,0.681,0.108,0.074
0.342,0.682,0.082,0.056
0.339,0.682,0.065,0.044
0.336,0.683,0.049,0.034
0.333,0.683,0.038,0.026
0.330,0.683,0.031,0.021
0.327,0.684,0.026,0.018
0.324,0.684,0.021,0.014
0.321,0.684,0.018,0.012
0.318,0.684,0.016,0.011
0.315,0.684,0.016,0.011
0.312,0.684,0.015,0.010
0.309,0.684,0.015,0.010
0.306,0.684,0.015,0.011
0.303,0.684,0.015,0.010
0.300,0.685,0.015,0.011
TERMINATE SCAN MODE
