SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.673,0.015,0.010
0.303,0.674,0.015,0.010
0.306,0.673,0.015,0.010
0.309,0.673,0.017,0.011
0.312,0.673,0.016,0.010
0.315,0.673,0.016,0.010
0.318,0.673,0.017,0.011
0.321,0.673,0.018,0.012
0.324,0.673,0.021,0.014
0.327,0.673,0.025,0.017
0.330,0.672,0.032,0.022
0.333,0.672,0.041,0.027
0.336,0.672,0.049,0.033
0.339,0.671,0.067,0.045
0.342,0.670,0.087,0.059
0.345,0.669,0.113,0.075
0.348,0.668,0.148,0.099
0.351,0.667,0.196,0.131
0.354,0.665,0.250,0.166
0.357,0.662,0.321,0.212
0.360,0.659,0.425,0.280
0.363,0.654,0.539,0.352
0.366,0.648,0.678,0.440
0.369,0.640,0.868,0.555
0.372,0.629,1.085,0.682
0.375,0.616,1.317,0.812
0.378,0.596,1.616,0.963
0.381,0.562,1.966,1.105
0.384,0.505,2.277,1.151
0.387,0.355,2.512,0.892
0.390,0.214,2.549,0.545
0.393,0.159,2.553,0.406
0.396,0.134,2.557,0.342
0.399,0.119,2.557,0.304
0.402,0.109,2.557,0.280
0.405,0.103,2.560,0.264
0.408,0.098,2.556,0.251
0.411,0.094,2.558,0.241
0.414,0.092,2.558,0.234
0.417,0.089,2.554,0.228
0.420,0.087,2.557,0.223
0.423,0.086,2.555,0.219
0.426,0.084,2.559,0.215
0.429,0.083,2.563,0.214
0.432,0.082,2.559,0.210
0.435,0.082,2.562,0.209
0.438,0.081,2.563,0.207
0.441,0.080,2.561,0.205
0.444,0.080,2.564,0.205
0.447,0.079,2.562,0.203
0.450,0.079,2.561,0.202
0.450,0.079,2.562,0.202
0.447,0.079,2.559,0.203
0.444,0.080,2.565,0.205
0.441,0.081,2.561,0.206
0.438,0.081,2.562,0.208
0.435,0.082,2.566,0.210
0.432,0.083,2.563,0.212
0.429,0.084,2.563,0.215
0.426,0.085,2.564,0.218
0.423,0.086,2.560,0.221
0.420,0.088,2.561,0.226
0.417,0.090,2.558,0.231
0.414,0.092,2.561,0.237
0.411,0.096,2.561,0.245
0.408,0.100,2.556,0.256
0.405,0.106,2.559,0.270
0.402,0.114,2.561,0.291
0.399,0.125,2.555,0.319
0.396,0.144,2.560,0.368
0.393,0.180,2.556,0.459
0.390,0.260,2.539,0.661
0.387,0.421,2.467,1.037
0.384,0.536,2.168,1.162
0.381,0.579,1.837,1.063
0.378,0.606,1.496,0.906
0.375,0.623,1.209,0.754
0.372,0.634,0.998,0.633
0.369,0.643,0.811,0.521
0.366,0.651,0.631,0.411
0.363,0.656,0.501,0.329
0.360,0.660,0.402,0.265
0.357,0.664,0.299,0.198
0.354,0.666,0.233,0.155
0.351,0.668,0.181,0.121
0.348,0.669,0.139,0.093
0.345,0.670,0.102,0.068
0.342,0.671,0.081,0.055
0.339,0.672,0.064,0.043
0.336,0.672,0.047,0.032
0.333,0.673,0.038,0.026
0.330,0.673,0.030,0.020
0.327,0.673,0.025,0.017
0.324,0.673,0.021,0.014
0.321,0.673,0.018,0.012
0.318,0.673,0.017,0.011
0.315,0.673,0.015,0.010
0.312,0.673,0.015,0.010
0.309,0.673,0.015,0.010
0.306,0.674,0.015,0.010
0.303,0.674,0.016,0.011
0.300,0.674,0.015,0.010
TERMINATE SCAN MODE
