SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.696,0.017,0.012
0.303,0.696,0.015,0.010
0.306,0.695,0.016,0.011
0.309,0.695,0.015,0.010
0.312,0.694,0.015,0.010
0.315,0.694,0.018,0.013
0.318,0.694,0.018,0.012
0.321,0.694,0.018,0.013
0.324,0.693,0.021,0.015
0.327,0.693,0.028,0.019
0.330,0.692,0.032,0.022
0.333,0.692,0.040,0.028
0.336,0.691,0.052,0.036
0.339,0.691,0.069,0.047
0.342,0.690,0.090,0.062
0.345,0.689,0.113,0.078
0.348,0.687,0.153,0.105
0.351,0.686,0.196,0.135
0.354,0.684,0.252,0.172
0.357,0.681,0.324,0.221
0.360,0.678,0.427,0.290
0.363,0.674,0.542,0.365
0.366,0.668,0.690,0.461
0.369,0.661,0.888,0.587
0.372,0.651,1.106,0.721
0.375,0.641,1.349,0.864
0.378,0.624,1.644,1.025
0.381,0.587,2.034,1.194
0.384,0.529,2.329,1.232
0.387,0.327,2.499,0.817
0.390,0.194,2.508,0.487
0.393,0.147,2.513,0.370
0.396,0.124,2.517,0.313
0.399,0.111,2.514,0.278
0.402,0.101,2.513,0.255
0.405,0.096,2.514,0.242
0.408,0.092,2.517,0.231
0.411,0.088,2.516,0.221
0.414,0.085,2.513,0.214
0.417,0.083,2.516,0.209
0.420,0.081,2.516,0.204
0.423,0.079,2.512,0.199
0.426,0.078,2.510,0.196
0.429,0.077,2.510,0.193
0.432,0.076,2.506,0.191
0.435,0.075,2.509,0.189
0.438,0.075,2.506,0.187
0.441,0.074,2.506,0.185
0.444,0.074,2.508,0.185
0.447,0.073,2.508,0.183
0.450,0.073,2.510,0.182
0.450,0.073,2.509,0.183
0.447,0.073,2.511,0.184
0.444,0.074,2.511,0.186
0.441,0.075,2.512,0.188
0.438,0.075,2.512,0.189
0.435,0.076,2.512,0.190
0.432,0.076,2.512,0.192
0.429,0.078,2.511,0.195
0.426,0.078,2.507,0.196
0.423,0.080,2.508,0.199
0.420,0.081,2.507,0.203
0.417,0.083,2.512,0.209
0.414,0.086,2.509,0.215
0.411,0.089,2.513,0.222
0.408,0.093,2.510,0.232
0.405,0.097,2.511,0.244
0.402,0.104,2.510,0.260
0.399,0.114,2.507,0.286
0.396,0.129,2.510,0.325
0.393,0.158,2.507,0.396
0.390,0.220,2.503,0.551
0.387,0.387,2.473,0.956
0.384,0.558,2.260,1.262
0.381,0.601,1.900,1.143
0.378,0.626,1.531,0.958
0.375,0.640,1.231,0.789
0.372,0.650,1.017,0.660
0.369,0.658,0.817,0.537
0.366,0.664,0.629,0.418
0.363,0.668,0.500,0.334
0.360,0.672,0.399,0.268
0.357,0.675,0.299,0.202
0.354,0.677,0.235,0.159
0.351,0.678,0.180,0.122
0.348,0.680,0.140,0.095
0.345,0.680,0.101,0.069
0.342,0.681,0.080,0.054
0.339,0.682,0.062,0.042
0.336,0.682,0.046,0.032
0.333,0.682,0.038,0.026
0.330,0.683,0.030,0.021
0.327,0.683,0.024,0.017
0.324,0.683,0.021,0.015
0.321,0.683,0.018,0.012
0.318,0.683,0.016,0.011
0.315,0.683,0.016,0.011
0.312,0.683,0.015,0.010
0.309,0.683,0.015,0.010
0.306,0.683,0.015,0.010
0.303,0.683,0.015,0.010
0.300,0.683,0.015,0.010
TERMINATE SCAN MODE
