SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.715,0.017,0.012
0.303,0.715,0.015,0.011
0.306,0.714,0.015,0.011
0.309,0.714,0.016,0.011
0.312,0.714,0.015,0.011
0.315,0.713,0.015,0.011
0.318,0.713,0.016,0.011
0.321,0.713,0.019,0.013
0.324,0.712,0.021,0.015
0.327,0.712,0.026,0.018
0.330,0.712,0.032,0.023
0.333,0.711,0.040,0.028
0.336,0.710,0.051,0.036
0.339,0.710,0.069,0.049
0.342,0.709,0.090,0.064
0.345,0.708,0.112,0.080
0.348,0.707,0.152,0.107
0.351,0.705,0.193,0.136
0.354,0.704,0.253,0.178
0.357,0.701,0.319,0.223
0.360,0.698,0.426,0.297
0.363,0.694,0.545,0.378
0.366,0.689,0.687,0.473
0.369,0.682,0.882,0.602
0.372,0.673,1.123,0.756
0.375,0.663,1.346,0.893
0.378,0.646,1.665,1.077
0.381,0.616,2.028,1.248
0.384,0.557,2.351,1.311
0.387,0.392,2.591,1.016
0.390,0.224,2.631,0.589
0.393,0.163,2.642,0.430
0.396,0.134,2.644,0.353
0.399,0.118,2.649,0.313
0.402,0.109,2.647,0.287
0.405,0.102,2.645,0.269
0.408,0.097,2.648,0.257
0.411,0.093,2.647,0.246
0.414,0.090,2.647,0.239
0.417,0.087,2.647,0.231
0.420,0.085,2.644,0.226
0.423,0.084,2.648,0.222
0.426,0.083,2.647,0.219
0.429,0.081,2.647,0.215
0.432,0.080,2.647,0.213
0.435,0.079,2.645,0.210
0.438,0.079,2.647,0.209
0.441,0.078,2.644,0.207
0.444,0.078,2.642,0.205
0.447,0.077,2.648,0.204
0.450,0.077,2.643,0.203
0.450,0.077,2.645,0.203
0.447,0.078,2.647,0.206
0.444,0.078,2.646,0.206
0.441,0.079,2.650,0.209
0.438,0.079,2.645,0.209
0.435,0.080,2.647,0.212
0.432,0.081,2.653,0.215
0.429,0.082,2.647,0.217
0.426,0.083,2.648,0.220
0.423,0.085,2.647,0.224
0.420,0.087,2.643,0.230
0.417,0.089,2.644,0.235
0.414,0.092,2.638,0.242
0.411,0.095,2.641,0.251
0.408,0.100,2.642,0.265
0.405,0.107,2.639,0.283
0.402,0.119,2.641,0.313
0.399,0.135,2.636,0.357
0.396,0.161,2.636,0.424
0.393,0.217,2.634,0.571
0.390,0.339,2.598,0.881
0.387,0.510,2.490,1.270
0.384,0.604,2.118,1.279
0.381,0.634,1.753,1.112
0.378,0.653,1.396,0.912
0.375,0.666,1.093,0.728
0.372,0.673,0.905,0.609
0.369,0.680,0.713,0.484
0.366,0.685,0.556,0.380
0.363,0.688,0.435,0.299
0.360,0.691,0.356,0.246
0.357,0.693,0.260,0.180
0.354,0.695,0.201,0.140
0.351,0.696,0.153,0.106
0.348,0.697,0.119,0.083
0.345,0.698,0.087,0.061
0.342,0.698,0.069,0.048
0.339,0.698,0.055,0.039
0.336,0.698,0.042,0.029
0.333,0.699,0.033,0.023
0.330,0.699,0.028,0.019
0.327,0.699,0.024,0.017
0.324,0.699,0.018,0.013
0.321,0.699,0.017,0.012
0.318,0.699,0.015,0.010
0.315,0.699,0.016,0.011
0.312,0.698,0.016,0.011
0.309,0.698,0.017,0.012
0.306,0.699,0.015,0.010
0.303,0.698,0.015,0.010
0.300,0.698,0.015,0.011
TERMINATE SCAN MODE
