SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.704,0.018,0.013
0.303,0.704,0.015,0.010
0.306,0.704,0.016,0.011
0.309,0.703,0.016,0.011
0.312,0.703,0.015,0.011
0.315,0.703,0.017,0.012
0.318,0.702,0.017,0.012
0.321,0.702,0.019,0.014
0.324,0.702,0.023,0.016
0.327,0.701,0.027,0.019
0.330,0.701,0.032,0.022
0.333,0.700,0.043,0.030
0.336,0.699,0.054,0.038
0.339,0.699,0.072,0.050
0.342,0.697,0.097,0.067
0.345,0.697,0.122,0.085
0.348,0.695,0.164,0.114
0.351,0.693,0.204,0.142
0.354,0.690,0.264,0.182
0.357,0.688,0.309,0.212
0.360,0.683,0.434,0.297
0.363,0.678,0.555,0.376
0.366,0.672,0.695,0.467
0.369,0.662,0.909,0.601
0.372,0.646,1.197,0.773
0.375,0.635,1.382,0.878
0.378,0.613,1.672,1.025
0.381,0.566,2.031,1.149
0.384,0.492,2.261,1.112
0.387,0.379,2.437,0.924
0.390,0.213,2.510,0.534
0.393,0.157,2.522,0.395
0.396,0.131,2.528,0.331
0.399,0.114,2.533,0.290
0.402,0.106,2.531,0.267
0.405,0.101,2.536,0.256
0.408,0.097,2.535,0.245
0.411,0.092,2.533,0.234
0.414,0.091,2.536,0.230
0.417,0.088,2.531,0.222
0.420,0.086,2.537,0.218
0.423,0.084,2.534,0.213
0.426,0.083,2.530,0.209
0.429,0.082,2.534,0.207
0.432,0.081,2.529,0.204
0.435,0.080,2.533,0.203
0.438,0.080,2.533,0.202
0.441,0.079,2.530,0.199
0.444,0.078,2.532,0.198
0.447,0.078,2.531,0.197
0.450,0.077,2.531,0.196
0.450,0.078,2.535,0.197
0.447,0.078,2.534,0.199
0.444,0.079,2.534,0.200
0.441,0.080,2.536,0.202
0.438,0.080,2.532,0.203
0.435,0.081,2.535,0.206
0.432,0.083,2.533,0.210
0.429,0.084,2.533,0.214
0.426,0.086,2.535,0.218
0.423,0.088,2.528,0.221
0.420,0.091,2.532,0.229
0.417,0.092,2.533,0.234
0.414,0.096,2.528,0.243
0.411,0.101,2.530,0.256
0.408,0.109,2.525,0.275
0.405,0.118,2.522,0.296
0.402,0.137,2.521,0.345
0.399,0.162,2.515,0.408
0.396,0.210,2.505,0.525
0.393,0.286,2.473,0.707
0.390,0.427,2.383,1.018
0.387,0.544,2.155,1.172
0.384,0.600,1.755,1.054
0.381,0.624,1.456,0.908
0.378,0.641,1.177,0.754
0.375,0.653,0.940,0.614
0.372,0.662,0.750,0.497
0.369,0.666,0.655,0.436
0.366,0.672,0.514,0.345
0.363,0.677,0.410,0.277
0.360,0.679,0.341,0.231
0.357,0.683,0.246,0.168
0.354,0.685,0.184,0.126
0.351,0.687,0.134,0.092
0.348,0.688,0.105,0.072
0.345,0.689,0.074,0.051
0.342,0.689,0.061,0.042
0.339,0.690,0.044,0.031
0.336,0.691,0.035,0.024
0.333,0.691,0.030,0.021
0.330,0.691,0.024,0.017
0.327,0.691,0.021,0.015
0.324,0.691,0.017,0.012
0.321,0.691,0.015,0.010
0.318,0.691,0.015,0.011
0.315,0.691,0.016,0.011
0.312,0.691,0.016,0.011
0.309,0.691,0.015,0.011
0.306,0.691,0.016,0.011
0.303,0.691,0.015,0.010
0.300,0.691,0.016,0.011
TERMINATE SCAN MODE
