SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.709,0.015,0.011
0.303,0.709,0.016,0.011
0.306,0.709,0.015,0.011
0.309,0.708,0.015,0.011
0.312,0.708,0.016,0.011
0.315,0.708,0.015,0.011
0.318,0.708,0.015,0.011
0.321,0.707,0.019,0.014
0.324,0.707,0.020,0.014
0.327,0.707,0.026,0.018
0.330,0.706,0.034,0.024
0.333,0.706,0.039,0.028
0.336,0.705,0.049,0.035
0.339,0.704,0.062,0.044
0.342,0.704,0.084,0.059
0.345,0.703,0.108,0.076
0.348,0.701,0.145,0.102
0.351,0.700,0.185,0.130
0.354,0.698,0.240,0.168
0.357,0.695,0.311,0.216
0.360,0.692,0.404,0.280
0.363,0.688,0.514,0.354
0.366,0.682,0.650,0.444
0.369,0.675,0.828,0.559
0.372,0.667,1.024,0.683
0.375,0.655,1.265,0.829
0.378,0.638,1.552,0.991
0.381,0.611,1.895,1.157
0.384,0.555,2.235,1.240
0.387,0.363,2.422,0.880
0.390,0.218,2.468,0.537
0.393,0.162,2.482,0.403
0.396,0.137,2.489,0.340
0.399,0.122,2.492,0.304
0.402,0.112,2.495,0.279
0.405,0.105,2.499,0.263
0.408,0.100,2.499,0.251
0.411,0.096,2.499,0.241
0.414,0.093,2.502,0.234
0.417,0.091,2.496,0.227
0.420,0.089,2.497,0.222
0.423,0.087,2.500,0.219
0.426,0.086,2.497,0.215
0.429,0.085,2.500,0.213
0.432,0.084,2.501,0.210
0.435,0.083,2.501,0.208
0.438,0.083,2.505,0.207
0.441,0.082,2.500,0.205
0.444,0.081,2.503,0.204
0.447,0.081,2.502,0.203
0.450,0.081,2.501,0.201
0.450,0.081,2.499,0.201
0.447,0.081,2.503,0.203
0.444,0.081,2.502,0.204
0.441,0.082,2.499,0.206
0.438,0.083,2.495,0.206
0.435,0.083,2.498,0.208
0.432,0.084,2.502,0.211
0.429,0.085,2.500,0.213
0.426,0.086,2.503,0.216
0.423,0.088,2.501,0.219
0.420,0.089,2.501,0.223
0.417,0.091,2.499,0.228
0.414,0.093,2.496,0.233
0.411,0.096,2.497,0.241
0.408,0.100,2.496,0.251
0.405,0.105,2.495,0.263
0.402,0.112,2.495,0.279
0.399,0.122,2.488,0.304
0.396,0.138,2.485,0.343
0.393,0.166,2.479,0.411
0.390,0.226,2.460,0.555
0.387,0.385,2.409,0.928
0.384,0.554,2.201,1.219
0.381,0.604,1.874,1.132
0.378,0.630,1.539,0.970
0.375,0.646,1.261,0.815
0.372,0.657,1.029,0.676
0.369,0.666,0.828,0.551
0.366,0.673,0.652,0.438
0.363,0.678,0.516,0.350
0.360,0.682,0.407,0.278
0.357,0.685,0.310,0.212
0.354,0.687,0.243,0.167
0.351,0.688,0.186,0.128
0.348,0.690,0.141,0.097
0.345,0.691,0.107,0.074
0.342,0.691,0.082,0.057
0.339,0.692,0.064,0.045
0.336,0.692,0.049,0.034
0.333,0.692,0.040,0.027
0.330,0.693,0.032,0.022
0.327,0.693,0.027,0.018
0.324,0.693,0.021,0.015
0.321,0.693,0.018,0.012
0.318,0.693,0.016,0.011
0.315,0.693,0.015,0.010
0.312,0.692,0.016,0.011
0.309,0.692,0.018,0.012
0.306,0.692,0.016,0.011
0.303,0.692,0.016,0.011
0.300,0.692,0.016,0.011
TERMINATE SCAN MODE
