SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.707,0.015,0.010
0.303,0.706,0.015,0.011
0.306,0.706,0.015,0.010
0.309,0.706,0.015,0.011
0.312,0.705,0.015,0.011
0.315,0.705,0.015,0.011
0.318,0.705,0.016,0.012
0.321,0.704,0.018,0.013
0.324,0.704,0.022,0.016
0.327,0.704,0.028,0.020
0.330,0.703,0.032,0.022
0.333,0.703,0.044,0.031
0.336,0.702,0.056,0.039
0.339,0.701,0.077,0.054
0.342,0.700,0.105,0.073
0.345,0.699,0.135,0.094
0.348,0.697,0.180,0.126
0.351,0.695,0.222,0.155
0.354,0.693,0.281,0.195
0.357,0.691,0.317,0.219
0.360,0.687,0.443,0.304
0.363,0.682,0.574,0.391
0.366,0.676,0.732,0.494
0.369,0.666,0.955,0.636
0.372,0.648,1.300,0.843
0.375,0.636,1.492,0.949
0.378,0.613,1.792,1.098
0.381,0.563,2.158,1.214
0.384,0.492,2.373,1.167
0.387,0.413,2.541,1.050
0.390,0.232,2.645,0.613
0.393,0.165,2.663,0.440
0.396,0.134,2.669,0.358
0.399,0.115,2.673,0.307
0.402,0.105,2.681,0.280
0.405,0.100,2.677,0.269
0.408,0.096,2.677,0.258
0.411,0.092,2.678,0.248
0.414,0.091,2.676,0.244
0.417,0.088,2.678,0.237
0.420,0.086,2.677,0.231
0.423,0.084,2.676,0.226
0.426,0.083,2.677,0.222
0.429,0.081,2.674,0.218
0.432,0.081,2.680,0.216
0.435,0.080,2.679,0.215
0.438,0.080,2.678,0.213
0.441,0.079,2.684,0.212
0.444,0.079,2.680,0.211
0.447,0.078,2.680,0.209
0.450,0.078,2.681,0.208
0.450,0.078,2.680,0.210
0.447,0.080,2.681,0.214
0.444,0.081,2.677,0.216
0.441,0.082,2.678,0.220
0.438,0.084,2.679,0.224
0.435,0.085,2.676,0.227
0.432,0.087,2.677,0.233
0.429,0.091,2.678,0.244
0.426,0.094,2.676,0.250
0.423,0.097,2.679,0.260
0.420,0.102,2.675,0.274
0.417,0.106,2.672,0.284
0.414,0.113,2.677,0.302
0.411,0.125,2.670,0.333
0.408,0.149,2.668,0.398
0.405,0.182,2.659,0.483
0.402,0.282,2.626,0.741
0.399,0.439,2.491,1.093
0.396,0.532,2.271,1.208
0.393,0.588,1.961,1.153
0.390,0.619,1.616,1.001
0.387,0.637,1.337,0.851
0.384,0.654,1.017,0.665
0.381,0.663,0.806,0.535
0.378,0.670,0.616,0.413
0.375,0.674,0.523,0.352
0.372,0.677,0.420,0.284
0.369,0.680,0.354,0.241
0.366,0.682,0.284,0.194
0.363,0.683,0.232,0.159
0.360,0.684,0.210,0.144
0.357,0.686,0.142,0.098
0.354,0.687,0.107,0.073
0.351,0.687,0.087,0.059
0.348,0.688,0.069,0.047
0.345,0.688,0.047,0.033
0.342,0.688,0.044,0.030
0.339,0.689,0.033,0.023
0.336,0.689,0.027,0.018
0.333,0.689,0.023,0.016
0.330,0.689,0.020,0.014
0.327,0.688,0.016,0.011
0.324,0.689,0.015,0.010
0.321,0.689,0.017,0.012
0.318,0.688,0.015,0.010
0.315,0.688,0.015,0.011
0.312,0.688,0.015,0.011
0.309,0.687,0.015,0.010
0.306,0.687,0.016,0.011
0.303,0.687,0.015,0.010
0.300,0.687,0.016,0.011
TERMINATE SCAN MODE
