SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.707,0.016,0.011
0.303,0.707,0.015,0.011
0.306,0.707,0.015,0.011
0.309,0.706,0.015,0.011
0.312,0.706,0.016,0.011
0.315,0.706,0.015,0.011
0.318,0.706,0.016,0.011
0.321,0.706,0.016,0.011
0.324,0.705,0.015,0.010
0.327,0.705,0.015,0.011
0.330,0.705,0.015,0.011
0.333,0.704,0.016,0.011
0.336,0.704,0.015,0.011
0.339,0.704,0.017,0.012
0.342,0.704,0.015,0.011
0.345,0.704,0.016,0.012
0.348,0.704,0.015,0.010
0.351,0.703,0.015,0.010
0.354,0.703,0.016,0.011
0.357,0.703,0.015,0.010
0.360,0.702,0.015,0.010
0.363,0.702,0.015,0.011
0.366,0.702,0.016,0.011
0.369,0.702,0.016,0.011
0.372,0.702,0.016,0.011
0.375,0.702,0.019,0.013
0.378,0.701,0.024,0.017
0.381,0.700,0.036,0.025
0.384,0.700,0.044,0.030
0.387,0.700,0.052,0.036
0.390,0.698,0.079,0.055
0.393,0.697,0.111,0.077
0.396,0.696,0.158,0.110
0.399,0.693,0.259,0.179
0.402,0.689,0.400,0.275
0.405,0.684,0.559,0.382
0.408,0.677,0.745,0.505
0.411,0.667,1.017,0.678
0.414,0.656,1.249,0.819
0.417,0.625,1.668,1.043
0.420,0.588,1.942,1.142
0.423,0.470,2.347,1.102
0.426,0.364,2.476,0.900
0.429,0.206,2.606,0.536
0.432,0.139,2.624,0.364
0.435,0.114,2.630,0.299
0.438,0.106,2.631,0.279
0.441,0.098,2.633,0.257
0.444,0.094,2.630,0.246
0.447,0.090,2.634,0.237
0.450,0.087,2.633,0.229
0.450,0.090,2.629,0.238
0.447,0.126,2.624,0.330
0.444,0.385,2.473,0.951
0.441,0.653,1.282,0.837
0.438,0.683,0.479,0.327
0.435,0.693,0.135,0.093
0.432,0.695,0.049,0.034
0.429,0.696,0.022,0.015
0.426,0.696,0.015,0.011
0.423,0.696,0.015,0.010
0.420,0.696,0.016,0.011
0.417,0.696,0.017,0.012
0.414,0.695,0.015,0.010
0.411,0.695,0.015,0.011
0.408,0.695,0.015,0.010
0.405,0.695,0.016,0.011
0.402,0.695,0.015,0.011
0.399,0.695,0.015,0.011
0.396,0.694,0.015,0.011
0.393,0.694,0.015,0.011
0.390,0.694,0.015,0.010
0.387,0.694,0.015,0.010
0.384,0.694,0.016,0.011
0.381,0.694,0.016,0.011
0.378,0.694,0.016,0.011
0.375,0.693,0.015,0.010
0.372,0.693,0.015,0.011
0.369,0.693,0.017,0.012
0.366,0.693,0.015,0.010
0.363,0.693,0.017,0.012
0.360,0.693,0.015,0.010
0.357,0.693,0.015,0.010
0.354,0.693,0.015,0.010
0.351,0.692,0.015,0.011
0.348,0.692,0.017,0.012
0.345,0.692,0.015,0.010
0.342,0.692,0.015,0.010
0.339,0.692,0.015,0.011
0.336,0.692,0.015,0.010
0.333,0.692,0.015,0.011
0.330,0.692,0.016,0.011
0.327,0.691,0.015,0.010
0.324,0.691,0.015,0.010
0.321,0.691,0.015,0.010
0.318,0.691,0.017,0.012
0.315,0.691,0.017,0.012
0.312,0.691,0.016,0.011
0.309,0.691,0.016,0.011
0.306,0.691,0.017,0.012
0.303,0.691,0.015,0.010
0.300,0.690,0.017,0.011
TERMINATE SCAN MODE
