SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.709,0.018,0.013
0.303,0.709,0.017,0.012
0.306,0.709,0.016,0.011
0.309,0.708,0.017,0.012
0.312,0.708,0.016,0.011
0.315,0.708,0.015,0.010
0.318,0.707,0.015,0.011
0.321,0.706,0.018,0.012
0.324,0.706,0.021,0.015
0.327,0.705,0.024,0.017
0.330,0.704,0.032,0.022
0.333,0.704,0.040,0.028
0.336,0.702,0.050,0.035
0.339,0.701,0.067,0.047
0.342,0.699,0.084,0.058
0.345,0.697,0.109,0.076
0.348,0.694,0.148,0.103
0.351,0.691,0.189,0.131
0.354,0.687,0.247,0.169
0.357,0.681,0.315,0.214
0.360,0.673,0.414,0.279
0.363,0.664,0.526,0.350
0.366,0.653,0.666,0.435
0.369,0.638,0.851,0.543
0.372,0.619,1.061,0.657
0.375,0.598,1.300,0.777
0.378,0.568,1.592,0.904
0.381,0.526,1.944,1.023
0.384,0.472,2.263,1.068
0.387,0.368,2.560,0.942
0.390,0.231,2.661,0.616
0.393,0.168,2.680,0.450
0.396,0.138,2.686,0.371
0.399,0.121,2.687,0.325
0.402,0.111,2.693,0.299
0.405,0.104,2.690,0.279
0.408,0.099,2.691,0.266
0.411,0.095,2.696,0.255
0.414,0.092,2.694,0.247
0.417,0.089,2.696,0.240
0.420,0.087,2.697,0.235
0.423,0.086,2.693,0.231
0.426,0.084,2.695,0.227
0.429,0.083,2.690,0.223
0.432,0.082,2.694,0.220
0.435,0.081,2.690,0.218
0.438,0.080,2.691,0.216
0.441,0.080,2.693,0.215
0.444,0.079,2.691,0.213
0.447,0.079,2.692,0.212
0.450,0.078,2.699,0.211
0.450,0.078,2.692,0.210
0.447,0.079,2.696,0.213
0.444,0.079,2.697,0.214
0.441,0.080,2.691,0.215
0.438,0.080,2.691,0.216
0.435,0.081,2.689,0.218
0.432,0.082,2.687,0.220
0.429,0.083,2.690,0.224
0.426,0.084,2.688,0.227
0.423,0.086,2.687,0.230
0.420,0.087,2.686,0.235
0.417,0.089,2.687,0.239
0.414,0.092,2.687,0.247
0.411,0.095,2.683,0.255
0.408,0.100,2.684,0.267
0.405,0.105,2.687,0.283
0.402,0.113,2.682,0.303
0.399,0.124,2.682,0.334
0.396,0.143,2.674,0.382
0.393,0.166,2.583,0.428
0.390,0.214,2.495,0.535
0.387,0.226,2.150,0.487
0.384,0.326,2.012,0.657
0.381,0.393,1.747,0.686
0.378,0.451,1.442,0.650
0.375,0.482,1.182,0.570
0.372,0.503,0.976,0.491
0.369,0.518,0.784,0.406
0.366,0.535,0.616,0.330
0.363,0.546,0.489,0.267
0.360,0.555,0.389,0.216
0.357,0.562,0.293,0.165
0.354,0.567,0.228,0.129
0.351,0.571,0.177,0.101
0.348,0.576,0.141,0.081
0.345,0.444,0.090,0.040
0.342,0.338,0.070,0.024
0.339,0.457,0.060,0.027
0.336,0.474,0.046,0.022
0.333,0.442,0.038,0.017
0.330,0.447,0.028,0.012
0.327,0.448,0.025,0.011
0.324,0.453,0.020,0.009
0.321,0.462,0.017,0.008
0.318,0.471,0.015,0.007
0.315,0.471,0.016,0.007
0.312,0.455,0.015,0.007
0.309,0.456,0.016,0.007
0.306,0.442,0.015,0.007
0.303,0.433,0.016,0.007
0.300,0.453,0.015,0.007
TERMINATE SCAN MODE
