SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.707,0.016,0.011
0.303,0.707,0.015,0.011
0.306,0.707,0.016,0.011
0.309,0.706,0.016,0.011
0.312,0.706,0.016,0.011
0.315,0.706,0.018,0.012
0.318,0.706,0.019,0.013
0.321,0.706,0.020,0.014
0.324,0.705,0.022,0.015
0.327,0.704,0.028,0.020
0.330,0.704,0.033,0.023
0.333,0.704,0.042,0.029
0.336,0.703,0.053,0.037
0.339,0.702,0.073,0.051
0.342,0.701,0.098,0.069
0.345,0.700,0.125,0.087
0.348,0.698,0.163,0.114
0.351,0.696,0.206,0.143
0.354,0.694,0.264,0.183
0.357,0.692,0.309,0.214
0.360,0.688,0.433,0.298
0.363,0.682,0.560,0.382
0.366,0.677,0.704,0.477
0.369,0.667,0.912,0.609
0.372,0.653,1.195,0.780
0.375,0.643,1.365,0.878
0.378,0.623,1.674,1.042
0.381,0.585,2.031,1.189
0.384,0.529,2.300,1.216
0.387,0.436,2.538,1.106
0.390,0.242,2.623,0.635
0.393,0.170,2.631,0.448
0.396,0.139,2.630,0.366
0.399,0.120,2.633,0.316
0.402,0.111,2.637,0.291
0.405,0.105,2.633,0.278
0.408,0.101,2.632,0.265
0.411,0.096,2.633,0.253
0.414,0.094,2.635,0.249
0.417,0.091,2.636,0.241
0.420,0.089,2.631,0.235
0.423,0.088,2.636,0.231
0.426,0.086,2.633,0.227
0.429,0.085,2.630,0.224
0.432,0.084,2.635,0.222
0.435,0.083,2.634,0.220
0.438,0.083,2.632,0.218
0.441,0.082,2.636,0.216
0.444,0.082,2.632,0.215
0.447,0.081,2.633,0.214
0.450,0.081,2.633,0.213
0.450,0.081,2.633,0.213
0.447,0.082,2.637,0.216
0.444,0.083,2.631,0.218
0.441,0.084,2.634,0.221
0.438,0.085,2.637,0.225
0.435,0.086,2.634,0.227
0.432,0.088,2.636,0.232
0.429,0.090,2.632,0.237
0.426,0.092,2.631,0.241
0.423,0.094,2.633,0.247
0.420,0.097,2.627,0.255
0.417,0.099,2.634,0.262
0.414,0.104,2.630,0.274
0.411,0.112,2.628,0.294
0.408,0.124,2.632,0.326
0.405,0.137,2.625,0.360
0.402,0.185,2.623,0.486
0.399,0.268,2.613,0.701
0.396,0.370,2.565,0.950
0.393,0.505,2.399,1.210
0.390,0.579,2.055,1.189
0.387,0.608,1.766,1.074
0.384,0.634,1.387,0.880
0.381,0.650,1.103,0.717
0.378,0.660,0.887,0.585
0.375,0.668,0.699,0.467
0.372,0.674,0.543,0.366
0.369,0.678,0.457,0.310
0.366,0.681,0.349,0.238
0.363,0.684,0.270,0.185
0.360,0.686,0.225,0.154
0.357,0.687,0.171,0.117
0.354,0.689,0.138,0.095
0.351,0.689,0.109,0.075
0.348,0.690,0.087,0.060
0.345,0.691,0.059,0.041
0.342,0.691,0.048,0.033
0.339,0.691,0.039,0.027
0.336,0.691,0.034,0.024
0.333,0.691,0.027,0.018
0.330,0.691,0.024,0.016
0.327,0.692,0.021,0.014
0.324,0.692,0.016,0.011
0.321,0.692,0.016,0.011
0.318,0.691,0.015,0.010
0.315,0.691,0.015,0.011
0.312,0.691,0.018,0.012
0.309,0.691,0.015,0.010
0.306,0.691,0.015,0.011
0.303,0.691,0.016,0.011
0.300,0.691,0.015,0.010
TERMINATE SCAN MODE
