SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.699,0.016,0.011
0.303,0.698,0.015,0.011
0.306,0.698,0.016,0.011
0.309,0.698,0.018,0.012
0.312,0.698,0.016,0.011
0.315,0.697,0.015,0.010
0.318,0.697,0.016,0.011
0.321,0.697,0.021,0.014
0.324,0.697,0.022,0.015
0.327,0.696,0.030,0.021
0.330,0.696,0.032,0.022
0.333,0.695,0.042,0.029
0.336,0.695,0.052,0.036
0.339,0.694,0.070,0.049
0.342,0.693,0.095,0.066
0.345,0.692,0.116,0.080
0.348,0.690,0.156,0.108
0.351,0.689,0.198,0.136
0.354,0.687,0.255,0.175
0.357,0.685,0.309,0.211
0.360,0.680,0.431,0.293
0.363,0.676,0.542,0.366
0.366,0.670,0.684,0.458
0.369,0.662,0.890,0.589
0.372,0.651,1.118,0.727
0.375,0.640,1.309,0.839
0.378,0.621,1.610,0.999
0.381,0.580,1.976,1.146
0.384,0.520,2.257,1.175
0.387,0.404,2.528,1.021
0.390,0.250,2.653,0.663
0.393,0.180,2.686,0.485
0.396,0.145,2.692,0.391
0.399,0.126,2.699,0.341
0.402,0.116,2.701,0.314
0.405,0.110,2.706,0.298
0.408,0.104,2.708,0.283
0.411,0.100,2.708,0.271
0.414,0.098,2.707,0.264
0.417,0.095,2.711,0.257
0.420,0.093,2.711,0.251
0.423,0.091,2.712,0.246
0.426,0.090,2.712,0.243
0.429,0.088,2.709,0.238
0.432,0.087,2.713,0.237
0.435,0.086,2.713,0.234
0.438,0.086,2.709,0.232
0.441,0.085,2.709,0.230
0.444,0.084,2.710,0.229
0.447,0.084,2.712,0.228
0.450,0.084,2.711,0.226
0.450,0.084,2.707,0.227
0.447,0.084,2.713,0.229
0.444,0.085,2.707,0.230
0.441,0.086,2.707,0.233
0.438,0.087,2.713,0.236
0.435,0.087,2.709,0.237
0.432,0.089,2.712,0.241
0.429,0.090,2.707,0.244
0.426,0.092,2.709,0.248
0.423,0.094,2.713,0.254
0.420,0.096,2.709,0.260
0.417,0.098,2.712,0.265
0.414,0.100,2.709,0.272
0.411,0.105,2.706,0.284
0.408,0.114,2.706,0.308
0.405,0.121,2.702,0.328
0.402,0.138,2.695,0.371
0.399,0.160,2.688,0.431
0.396,0.202,2.667,0.538
0.393,0.287,2.621,0.753
0.390,0.374,2.543,0.952
0.387,0.513,2.295,1.177
0.384,0.579,1.946,1.127
0.381,0.611,1.619,0.990
0.378,0.635,1.247,0.792
0.375,0.647,1.026,0.664
0.372,0.655,0.836,0.548
0.369,0.662,0.655,0.434
0.366,0.668,0.508,0.339
0.363,0.672,0.400,0.269
0.360,0.675,0.322,0.217
0.357,0.677,0.238,0.161
0.354,0.679,0.185,0.126
0.351,0.680,0.136,0.093
0.348,0.681,0.101,0.069
0.345,0.682,0.071,0.049
0.342,0.682,0.058,0.040
0.339,0.683,0.046,0.031
0.336,0.683,0.036,0.024
0.333,0.683,0.029,0.020
0.330,0.683,0.024,0.017
0.327,0.683,0.020,0.013
0.324,0.683,0.018,0.012
0.321,0.683,0.016,0.011
0.318,0.683,0.017,0.012
0.315,0.683,0.017,0.011
0.312,0.683,0.016,0.011
0.309,0.683,0.015,0.010
0.306,0.683,0.017,0.011
0.303,0.683,0.015,0.010
0.300,0.683,0.017,0.012
TERMINATE SCAN MODE
