SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.706,0.015,0.011
0.303,0.705,0.015,0.011
0.306,0.705,0.016,0.011
0.309,0.705,0.017,0.012
0.312,0.705,0.015,0.010
0.315,0.704,0.018,0.013
0.318,0.704,0.018,0.012
0.321,0.704,0.019,0.013
0.324,0.703,0.024,0.017
0.327,0.703,0.029,0.020
0.330,0.702,0.031,0.022
0.333,0.702,0.042,0.030
0.336,0.701,0.053,0.037
0.339,0.700,0.073,0.051
0.342,0.699,0.104,0.073
0.345,0.698,0.135,0.094
0.348,0.696,0.177,0.123
0.351,0.695,0.217,0.151
0.354,0.693,0.277,0.192
0.357,0.692,0.313,0.216
0.360,0.688,0.435,0.299
0.363,0.683,0.560,0.382
0.366,0.677,0.717,0.486
0.369,0.669,0.947,0.633
0.372,0.653,1.299,0.848
0.375,0.643,1.487,0.956
0.378,0.624,1.785,1.114
0.381,0.587,2.165,1.271
0.384,0.531,2.395,1.273
0.387,0.475,2.577,1.224
0.390,0.272,2.692,0.733
0.393,0.185,2.704,0.500
0.396,0.146,2.703,0.394
0.399,0.123,2.702,0.333
0.402,0.112,2.703,0.303
0.405,0.107,2.702,0.290
0.408,0.103,2.703,0.278
0.411,0.099,2.701,0.267
0.414,0.097,2.701,0.262
0.417,0.094,2.706,0.255
0.420,0.092,2.704,0.249
0.423,0.090,2.706,0.244
0.426,0.089,2.708,0.240
0.429,0.087,2.707,0.236
0.432,0.086,2.708,0.233
0.435,0.085,2.704,0.231
0.438,0.085,2.705,0.229
0.441,0.084,2.709,0.229
0.444,0.084,2.708,0.228
0.447,0.083,2.708,0.226
0.450,0.083,2.710,0.225
0.450,0.083,2.705,0.226
0.447,0.086,2.710,0.233
0.444,0.088,2.711,0.238
0.441,0.091,2.711,0.248
0.438,0.094,2.711,0.254
0.435,0.097,2.707,0.263
0.432,0.104,2.710,0.281
0.429,0.116,2.704,0.314
0.426,0.127,2.700,0.343
0.423,0.144,2.705,0.390
0.420,0.188,2.701,0.508
0.417,0.240,2.695,0.646
0.414,0.327,2.686,0.877
0.411,0.496,2.537,1.258
0.408,0.591,2.094,1.238
0.405,0.619,1.758,1.088
0.402,0.644,1.328,0.855
0.399,0.657,1.040,0.683
0.396,0.664,0.859,0.570
0.393,0.670,0.705,0.472
0.390,0.674,0.569,0.384
0.387,0.676,0.499,0.337
0.384,0.680,0.384,0.261
0.381,0.683,0.295,0.202
0.378,0.685,0.210,0.144
0.375,0.687,0.159,0.109
0.372,0.688,0.123,0.085
0.369,0.688,0.105,0.072
0.366,0.689,0.085,0.058
0.363,0.689,0.068,0.047
0.360,0.689,0.072,0.050
0.357,0.689,0.063,0.044
0.354,0.689,0.052,0.036
0.351,0.690,0.040,0.028
0.348,0.689,0.033,0.023
0.345,0.689,0.024,0.017
0.342,0.689,0.019,0.013
0.339,0.689,0.018,0.012
0.336,0.689,0.015,0.011
0.333,0.689,0.016,0.011
0.330,0.689,0.016,0.011
0.327,0.689,0.016,0.011
0.324,0.689,0.016,0.011
0.321,0.689,0.017,0.011
0.318,0.689,0.016,0.011
0.315,0.689,0.017,0.012
0.312,0.688,0.017,0.012
0.309,0.688,0.015,0.010
0.306,0.688,0.015,0.010
0.303,0.688,0.015,0.010
0.300,0.688,0.017,0.012
TERMINATE SCAN MODE
