SCAN MODE


Gate (V),Voltage (V),Current (A),Power (W)
0.300,0.704,0.015,0.011
0.303,0.703,0.015,0.010
0.306,0.703,0.015,0.011
0.309,0.703,0.015,0.011
0.312,0.702,0.016,0.011
0.315,0.702,0.015,0.011
0.318,0.702,0.015,0.011
0.321,0.702,0.019,0.014
0.324,0.702,0.022,0.015
0.327,0.701,0.025,0.018
0.330,0.701,0.033,0.023
0.333,0.700,0.039,0.027
0.336,0.700,0.051,0.036
0.339,0.699,0.064,0.045
0.342,0.698,0.087,0.061
0.345,0.697,0.111,0.078
0.348,0.696,0.149,0.103
0.351,0.694,0.193,0.134
0.354,0.692,0.246,0.171
0.357,0.690,0.315,0.217
0.360,0.687,0.419,0.287
0.363,0.683,0.530,0.362
0.366,0.677,0.668,0.453
0.369,0.670,0.859,0.576
0.372,0.661,1.077,0.712
0.375,0.650,1.308,0.851
0.378,0.634,1.610,1.020
0.381,0.607,1.966,1.193
0.384,0.559,2.309,1.290
0.387,0.408,2.567,1.048
0.390,0.231,2.600,0.602
0.393,0.167,2.599,0.433
0.396,0.138,2.604,0.360
0.399,0.122,2.611,0.319
0.402,0.112,2.603,0.291
0.405,0.105,2.608,0.274
0.408,0.100,2.609,0.262
0.411,0.096,2.607,0.250
0.414,0.093,2.607,0.242
0.417,0.091,2.603,0.236
0.420,0.089,2.608,0.231
0.423,0.087,2.609,0.227
0.426,0.086,2.606,0.223
0.429,0.085,2.606,0.220
0.432,0.084,2.604,0.218
0.435,0.083,2.605,0.216
0.438,0.082,2.605,0.214
0.441,0.081,2.605,0.212
0.444,0.081,2.608,0.211
0.447,0.080,2.605,0.209
0.450,0.080,2.600,0.208
0.450,0.080,2.604,0.209
0.447,0.080,2.599,0.209
0.444,0.081,2.603,0.210
0.441,0.082,2.603,0.212
0.438,0.082,2.601,0.213
0.435,0.083,2.605,0.216
0.432,0.084,2.600,0.217
0.429,0.085,2.605,0.221
0.426,0.086,2.604,0.224
0.423,0.087,2.599,0.226
0.420,0.089,2.605,0.232
0.417,0.091,2.603,0.237
0.414,0.094,2.601,0.243
0.411,0.097,2.604,0.252
0.408,0.101,2.603,0.264
0.405,0.107,2.602,0.277
0.402,0.114,2.601,0.297
0.399,0.126,2.600,0.328
0.396,0.144,2.600,0.375
0.393,0.179,2.598,0.466
0.390,0.262,2.591,0.678
0.387,0.451,2.537,1.145
0.384,0.569,2.241,1.276
0.381,0.608,1.887,1.147
0.378,0.631,1.534,0.968
0.375,0.646,1.245,0.805
0.372,0.656,1.024,0.672
0.369,0.664,0.825,0.548
0.366,0.671,0.642,0.430
0.363,0.675,0.512,0.346
0.360,0.679,0.403,0.274
0.357,0.682,0.306,0.209
0.354,0.684,0.237,0.162
0.351,0.685,0.183,0.126
0.348,0.687,0.139,0.096
0.345,0.688,0.104,0.071
0.342,0.689,0.082,0.056
0.339,0.689,0.063,0.043
0.336,0.689,0.046,0.032
0.333,0.689,0.038,0.026
0.330,0.689,0.031,0.022
0.327,0.690,0.024,0.017
0.324,0.689,0.024,0.017
0.321,0.690,0.018,0.013
0.318,0.690,0.015,0.011
0.315,0.689,0.016,0.011
0.312,0.689,0.015,0.010
0.309,0.689,0.015,0.010
0.306,0.689,0.015,0.011
0.303,0.689,0.016,0.011
0.300,0.689,0.016,0.011
TERMINATE SCAN MODE
